"units","year","gwp","F-gases","N2O","CH4","CO2-LULUCF","CO2-FFI"
"MtCH4",1811,27.9,NA,NA,0.9627844158,NA,NA
"MtCH4",1812,27.9,NA,NA,0.9672454026,NA,NA
"MtCH4",1813,27.9,NA,NA,0.9714341691,NA,NA
"MtCH4",1814,27.9,NA,NA,0.9757481508,NA,NA
"MtCH4",1815,27.9,NA,NA,0.9801529191,NA,NA
"MtCH4",1816,27.9,NA,NA,0.9849324402,NA,NA
"MtCH4",1817,27.9,NA,NA,0.9893050119,NA,NA
"MtCH4",1818,27.9,NA,NA,0.9934105248,NA,NA
"MtCH4",1819,27.9,NA,NA,0.9976250709,NA,NA
"MtCH4",1820,27.9,NA,NA,1.0019081673,NA,NA
"MtCH4",1821,27.9,NA,NA,1.0092263652,NA,NA
"MtCH4",1822,27.9,NA,NA,1.0167844473,NA,NA
"MtCH4",1823,27.9,NA,NA,1.0244554407,NA,NA
"MtCH4",1824,27.9,NA,NA,1.0320940701,NA,NA
"MtCH4",1825,27.9,NA,NA,1.0395948456,NA,NA
"MtCH4",1826,27.9,NA,NA,1.0468978659,NA,NA
"MtCH4",1827,27.9,NA,NA,1.0550367144,NA,NA
"MtCH4",1828,27.9,NA,NA,1.0623600738,NA,NA
"MtCH4",1829,27.9,NA,NA,1.0695249612,NA,NA
"MtCH4",1830,27.9,NA,NA,1.0799028963,NA,NA
"MtCH4",1831,27.9,NA,NA,1.0867401819,NA,NA
"MtCH4",1832,27.9,NA,NA,1.0943851446,NA,NA
"MtCH4",1833,27.9,NA,NA,1.1021240745,NA,NA
"MtCH4",1834,27.9,NA,NA,1.1100737052,NA,NA
"MtCH4",1835,27.9,NA,NA,1.1177266473,NA,NA
"MtCH4",1836,27.9,NA,NA,1.1277332892,NA,NA
"MtCH4",1837,27.9,NA,NA,1.1350375092,NA,NA
"MtCH4",1838,27.9,NA,NA,1.1430195597,NA,NA
"MtCH4",1839,27.9,NA,NA,1.1508141222,NA,NA
"MtCH4",1840,27.9,NA,NA,1.1591347392,NA,NA
"MtCH4",1841,27.9,NA,NA,1.1661398433,NA,NA
"MtCH4",1842,27.9,NA,NA,1.1733497613,NA,NA
"MtCH4",1843,27.9,NA,NA,1.1801743245,NA,NA
"MtCH4",1844,27.9,NA,NA,1.1875664574,NA,NA
"MtCH4",1845,27.9,NA,NA,1.1960247051,NA,NA
"MtCH4",1846,27.9,NA,NA,1.2018873321,NA,NA
"MtCH4",1847,27.9,NA,NA,1.2104457687,NA,NA
"MtCH4",1848,27.9,NA,NA,1.2163107951,NA,NA
"MtCH4",1849,27.9,NA,NA,1.2240125901,NA,NA
"MtCH4",1850,27.9,NA,NA,1.2323169135,NA,NA
"MtCH4",1851,27.9,NA,NA,1.237026573,NA,NA
"MtCH4",1852,27.9,NA,NA,1.2436024635,NA,NA
"MtCH4",1853,27.9,NA,NA,1.2509848872,NA,NA
"MtCH4",1854,27.9,NA,NA,1.263046113,NA,NA
"MtCH4",1855,27.9,NA,NA,1.2694571982,NA,NA
"MtCH4",1856,27.9,NA,NA,1.2779104518,NA,NA
"MtCH4",1857,27.9,NA,NA,1.2838035456,NA,NA
"MtCH4",1858,27.9,NA,NA,1.2895211205,NA,NA
"MtCH4",1859,27.9,NA,NA,1.2984264099,NA,NA
"MtCH4",1860,27.9,NA,NA,1.3089537495,NA,NA
"MtCH4",1861,27.9,NA,NA,1.3171733964,NA,NA
"MtCH4",1862,27.9,NA,NA,1.3236506046,NA,NA
"MtCH4",1863,27.9,NA,NA,1.3345682931,NA,NA
"MtCH4",1864,27.9,NA,NA,1.344891042,NA,NA
"MtCH4",1865,27.9,NA,NA,1.3545171558,NA,NA
"MtCH4",1866,27.9,NA,NA,1.364562774,NA,NA
"MtCH4",1867,27.9,NA,NA,1.3724784783,NA,NA
"MtCH4",1868,27.9,NA,NA,1.3793195862,NA,NA
"MtCH4",1869,27.9,NA,NA,1.3892503122,NA,NA
"MtCH4",1870,27.9,NA,NA,1.3962629214,NA,NA
"MtCH4",1871,27.9,NA,NA,1.4096266866,NA,NA
"MtCH4",1872,27.9,NA,NA,1.4277894471,NA,NA
"MtCH4",1873,27.9,NA,NA,1.4427411687,NA,NA
"MtCH4",1874,27.9,NA,NA,1.4478564384,NA,NA
"MtCH4",1875,27.9,NA,NA,1.4636562363,NA,NA
"MtCH4",1876,27.9,NA,NA,1.4744177685,NA,NA
"MtCH4",1877,27.9,NA,NA,1.4858865099,NA,NA
"MtCH4",1878,27.9,NA,NA,1.4960994165,NA,NA
"MtCH4",1879,27.9,NA,NA,1.5113267343,NA,NA
"MtCH4",1880,27.9,NA,NA,1.5323055813,NA,NA
"MtCH4",1881,27.9,NA,NA,1.5497013429,NA,NA
"MtCH4",1882,27.9,NA,NA,1.5674396607,NA,NA
"MtCH4",1883,27.9,NA,NA,1.5867421362,NA,NA
"MtCH4",1884,27.9,NA,NA,1.5988683411,NA,NA
"MtCH4",1885,27.9,NA,NA,1.6108749387,NA,NA
"MtCH4",1886,27.9,NA,NA,1.6240433202,NA,NA
"MtCH4",1887,27.9,NA,NA,1.6422875487,NA,NA
"MtCH4",1888,27.9,NA,NA,1.6667508267,NA,NA
"MtCH4",1889,27.9,NA,NA,1.6791728832,NA,NA
"MtCH4",1890,27.9,NA,NA,1.7045973162,NA,NA
"MtCH4",1891,27.9,NA,NA,1.7233207551,NA,NA
"MtCH4",1892,27.9,NA,NA,1.7362950921,NA,NA
"MtCH4",1893,27.9,NA,NA,1.7441392608,NA,NA
"MtCH4",1894,27.9,NA,NA,1.7634343428,NA,NA
"MtCH4",1895,27.9,NA,NA,1.7859300012,NA,NA
"MtCH4",1896,27.9,NA,NA,1.802520513,NA,NA
"MtCH4",1897,27.9,NA,NA,1.8235308312,NA,NA
"MtCH4",1898,27.9,NA,NA,1.8456665796,NA,NA
"MtCH4",1899,27.9,NA,NA,1.8761161932,NA,NA
"MtCH4",1900,27.9,NA,NA,1.9018716876,NA,NA
"MtCH4",1901,27.9,NA,NA,1.9223739189,NA,NA
"MtCH4",1902,27.9,NA,NA,1.9399713417,NA,NA
"MtCH4",1903,27.9,NA,NA,1.9738090197,NA,NA
"MtCH4",1904,27.9,NA,NA,1.9895055318,NA,NA
"MtCH4",1905,27.9,NA,NA,2.0148172488,NA,NA
"MtCH4",1906,27.9,NA,NA,2.0464427637,NA,NA
"MtCH4",1907,27.9,NA,NA,2.0954707641,NA,NA
"MtCH4",1908,27.9,NA,NA,2.0967066225,NA,NA
"MtCH4",1909,27.9,NA,NA,2.1253775553,NA,NA
"MtCH4",1910,27.9,NA,NA,2.1528103698,NA,NA
"MtCH4",1911,27.9,NA,NA,2.1749664573,NA,NA
"MtCH4",1912,27.9,NA,NA,2.1993944418,NA,NA
"MtCH4",1913,27.9,NA,NA,2.2405428963,NA,NA
"MtCH4",1914,27.9,NA,NA,2.217715758,NA,NA
"MtCH4",1915,27.9,NA,NA,2.228482368,NA,NA
"MtCH4",1916,27.9,NA,NA,2.2698709578,NA,NA
"MtCH4",1917,27.9,NA,NA,2.3011401897,NA,NA
"MtCH4",1918,27.9,NA,NA,2.2949692119,NA,NA
"MtCH4",1919,27.9,NA,NA,2.2670356203,NA,NA
"MtCH4",1920,27.9,NA,NA,2.3298338331,NA,NA
"MtCH4",1921,27.9,NA,NA,2.290747914,NA,NA
"MtCH4",1922,27.9,NA,NA,2.3390606421,NA,NA
"MtCH4",1923,27.9,NA,NA,2.4154079319,NA,NA
"MtCH4",1924,27.9,NA,NA,2.4434011458,NA,NA
"MtCH4",1925,27.9,NA,NA,2.4667622064,NA,NA
"MtCH4",1926,27.9,NA,NA,2.4757792353,NA,NA
"MtCH4",1927,27.9,NA,NA,2.5462139013,NA,NA
"MtCH4",1928,27.9,NA,NA,2.5633559961,NA,NA
"MtCH4",1929,27.9,NA,NA,2.6198519616,NA,NA
"MtCH4",1930,27.9,NA,NA,2.6236078875,NA,NA
"MtCH4",1931,27.9,NA,NA,2.6119412793,NA,NA
"MtCH4",1932,27.9,NA,NA,2.6099703117,NA,NA
"MtCH4",1933,27.9,NA,NA,2.6529488946,NA,NA
"MtCH4",1934,27.9,NA,NA,2.7167204547,NA,NA
"MtCH4",1935,27.9,NA,NA,2.7656506935,NA,NA
"MtCH4",1936,27.9,NA,NA,2.841773193,NA,NA
"MtCH4",1937,27.9,NA,NA,2.902781844,NA,NA
"MtCH4",1938,27.9,NA,NA,2.91164121,NA,NA
"MtCH4",1939,27.9,NA,NA,2.967519609,NA,NA
"MtCH4",1940,27.9,NA,NA,3.031456923,NA,NA
"MtCH4",1941,27.9,NA,NA,3.082448916,NA,NA
"MtCH4",1942,27.9,NA,NA,3.11845833,NA,NA
"MtCH4",1943,27.9,NA,NA,3.180078828,NA,NA
"MtCH4",1944,27.9,NA,NA,3.225122541,NA,NA
"MtCH4",1945,27.9,NA,NA,3.192316326,NA,NA
"MtCH4",1946,27.9,NA,NA,3.282585381,NA,NA
"MtCH4",1947,27.9,NA,NA,3.387249999,NA,NA
"MtCH4",1948,27.9,NA,NA,3.435309981,NA,NA
"MtCH4",1949,27.9,NA,NA,3.475599255,NA,NA
"MtCH4",1950,27.9,NA,NA,3.557883888,NA,NA
"MtCH4",1951,27.9,NA,NA,3.670405146,NA,NA
"MtCH4",1952,27.9,NA,NA,3.74686677,NA,NA
"MtCH4",1953,27.9,NA,NA,3.83446998,NA,NA
"MtCH4",1954,27.9,NA,NA,3.931731333,NA,NA
"MtCH4",1955,27.9,NA,NA,4.115195874,NA,NA
"MtCH4",1956,27.9,NA,NA,4.240591866,NA,NA
"MtCH4",1957,27.9,NA,NA,4.364115489,NA,NA
"MtCH4",1958,27.9,NA,NA,4.452951042,NA,NA
"MtCH4",1959,27.9,NA,NA,4.64542533,NA,NA
"MtCH4",1960,27.9,NA,NA,4.778113545,NA,NA
"MtCH4",1961,27.9,NA,NA,4.819597776,NA,NA
"MtCH4",1962,27.9,NA,NA,4.89627423,NA,NA
"MtCH4",1963,27.9,NA,NA,5.014258029,NA,NA
"MtCH4",1964,27.9,NA,NA,5.112300861,NA,NA
"MtCH4",1965,27.9,NA,NA,5.244749973,NA,NA
"MtCH4",1966,27.9,NA,NA,5.438582991,NA,NA
"MtCH4",1967,27.9,NA,NA,5.501685258,NA,NA
"MtCH4",1968,27.9,NA,NA,5.593461471,NA,NA
"MtCH4",1969,27.9,NA,NA,5.765987817,NA,NA
"MtCH4",1970,27.9,NA,NA,5.913418392,NA,NA
"MtCH4",1971,27.9,NA,NA,5.931506799,NA,NA
"MtCH4",1972,27.9,NA,NA,6.055044372,NA,NA
"MtCH4",1973,27.9,NA,NA,6.209755731,NA,NA
"MtCH4",1974,27.9,NA,NA,6.229990764,NA,NA
"MtCH4",1975,27.9,NA,NA,6.315886215,NA,NA
"MtCH4",1976,27.9,NA,NA,6.408602937,NA,NA
"MtCH4",1977,27.9,NA,NA,6.488835525,NA,NA
"MtCH4",1978,27.9,NA,NA,6.515872857,NA,NA
"MtCH4",1979,27.9,NA,NA,6.677913546,NA,NA
"MtCH4",1980,27.9,NA,NA,6.644636379,NA,NA
"MtCH4",1981,27.9,NA,NA,6.47861994,NA,NA
"MtCH4",1982,27.9,NA,NA,6.550706286,NA,NA
"MtCH4",1983,27.9,NA,NA,6.551675532,NA,NA
"MtCH4",1984,27.9,NA,NA,6.629444829,NA,NA
"MtCH4",1985,27.9,NA,NA,6.715913625,NA,NA
"MtCH4",1986,27.9,NA,NA,6.796219869,NA,NA
"MtCH4",1987,27.9,NA,NA,6.854532822,NA,NA
"MtCH4",1988,27.9,NA,NA,6.959527776,NA,NA
"MtCH4",1989,27.9,NA,NA,7.113117834,NA,NA
"MtCH4",1990,27.9,NA,NA,7.162078428,NA,NA
"MtCH4",1991,27.9,NA,NA,7.110473193,NA,NA
"MtCH4",1992,27.9,NA,NA,7.111760778,NA,NA
"MtCH4",1993,27.9,NA,NA,7.103548134,NA,NA
"MtCH4",1994,27.9,NA,NA,7.17585489,NA,NA
"MtCH4",1995,27.9,NA,NA,7.261683381,NA,NA
"MtCH4",1996,27.9,NA,NA,7.342554042,NA,NA
"MtCH4",1997,27.9,NA,NA,7.312412835,NA,NA
"MtCH4",1998,27.9,NA,NA,7.252801416,NA,NA
"MtCH4",1999,27.9,NA,NA,7.271589276,NA,NA
"MtCH4",2000,27.9,NA,NA,7.373737035,NA,NA
"MtCH4",2001,27.9,NA,NA,7.353559476,NA,NA
"MtCH4",2002,27.9,NA,NA,7.315330896,NA,NA
"MtCH4",2003,27.9,NA,NA,7.491286431,NA,NA
"MtCH4",2004,27.9,NA,NA,7.627832658,NA,NA
"MtCH4",2005,27.9,NA,NA,7.743612636,NA,NA
"MtCH4",2006,27.9,NA,NA,7.866271359,NA,NA
"MtCH4",2007,27.9,NA,NA,7.916794353,NA,NA
"MtCH4",2008,27.9,NA,NA,7.98296283,NA,NA
"MtCH4",2009,27.9,NA,NA,7.9322769,NA,NA
"MtCH4",2010,27.9,NA,NA,8.058531096,NA,NA
"MtCH4",2011,27.9,NA,NA,8.289513801,NA,NA
"MtCH4",2012,27.9,NA,NA,8.356626414,NA,NA
"MtCH4",2013,27.9,NA,NA,8.308616652,NA,NA
"MtCH4",2014,27.9,NA,NA,8.386863039,NA,NA
"MtCH4",2015,27.9,NA,NA,8.401728438,NA,NA
"MtCH4",2016,27.9,NA,NA,8.438158305,NA,NA
"MtCH4",2017,27.9,NA,NA,8.576309898,NA,NA
"MtCH4",2018,27.9,NA,NA,8.705310849,NA,NA
"MtCH4",2019,27.9,NA,NA,8.77280067,NA,NA
"MtCH4",2020,27.9,NA,NA,8.67860748,NA,NA
"MtCH4",2021,27.9,NA,NA,8.855243775,NA,NA
"MtCH4",2022,27.9,NA,NA,9.034107885,NA,NA
"MtCH4",2023,27.9,NA,NA,9.164639988,NA,NA
"MtN2O",1750,273,NA,0.04335659055,NA,NA,NA
"MtN2O",1751,273,NA,0.04391189712,NA,NA,NA
"MtN2O",1752,273,NA,0.04444334622,NA,NA,NA
"MtN2O",1753,273,NA,0.04497478713,NA,NA,NA
"MtN2O",1754,273,NA,0.04550623896,NA,NA,NA
"MtN2O",1755,273,NA,0.04603768806,NA,NA,NA
"MtN2O",1756,273,NA,0.04657077516,NA,NA,NA
"MtN2O",1757,273,NA,0.04710222699,NA,NA,NA
"MtN2O",1758,273,NA,0.04763367609,NA,NA,NA
"MtN2O",1759,273,NA,0.04816512792,NA,NA,NA
"MtN2O",1760,273,NA,0.04869656883,NA,NA,NA
"MtN2O",1761,273,NA,0.04923701874,NA,NA,NA
"MtN2O",1762,273,NA,0.04977503622,NA,NA,NA
"MtN2O",1763,273,NA,0.0503130537,NA,NA,NA
"MtN2O",1764,273,NA,0.05085107118,NA,NA,NA
"MtN2O",1765,273,NA,0.05138908866,NA,NA,NA
"MtN2O",1766,273,NA,0.05193034392,NA,NA,NA
"MtN2O",1767,273,NA,0.0524683614,NA,NA,NA
"MtN2O",1768,273,NA,0.05300637888,NA,NA,NA
"MtN2O",1769,273,NA,0.05354439636,NA,NA,NA
"MtN2O",1770,273,NA,0.05408241384,NA,NA,NA
"MtN2O",1771,273,NA,0.05468221941,NA,NA,NA
"MtN2O",1772,273,NA,0.05527861794,NA,NA,NA
"MtN2O",1773,273,NA,0.05587501647,NA,NA,NA
"MtN2O",1774,273,NA,0.056471415,NA,NA,NA
"MtN2O",1775,273,NA,0.05706781626,NA,NA,NA
"MtN2O",1776,273,NA,0.05766780747,NA,NA,NA
"MtN2O",1777,273,NA,0.05826489669,NA,NA,NA
"MtN2O",1778,273,NA,0.05886201048,NA,NA,NA
"MtN2O",1779,273,NA,0.05945914884,NA,NA,NA
"MtN2O",1780,273,NA,0.06005631996,NA,NA,NA
"MtN2O",1781,273,NA,0.0606361119,NA,NA,NA
"MtN2O",1782,273,NA,0.06121138569,NA,NA,NA
"MtN2O",1783,273,NA,0.06178670862,NA,NA,NA
"MtN2O",1784,273,NA,0.06236206704,NA,NA,NA
"MtN2O",1785,273,NA,0.0629561205,NA,NA,NA
"MtN2O",1786,273,NA,0.06353738118,NA,NA,NA
"MtN2O",1787,273,NA,0.06411287064,NA,NA,NA
"MtN2O",1788,273,NA,0.06468839286,NA,NA,NA
"MtN2O",1789,273,NA,0.06526396422,NA,NA,NA
"MtN2O",1790,273,NA,0.06583957653,NA,NA,NA
"MtN2O",1791,273,NA,0.06645210936,NA,NA,NA
"MtN2O",1792,273,NA,0.06707456847,NA,NA,NA
"MtN2O",1793,273,NA,0.06768184059,NA,NA,NA
"MtN2O",1794,273,NA,0.06828755934,NA,NA,NA
"MtN2O",1795,273,NA,0.06889467039,NA,NA,NA
"MtN2O",1796,273,NA,0.0695070831,NA,NA,NA
"MtN2O",1797,273,NA,0.07011750564,NA,NA,NA
"MtN2O",1798,273,NA,0.0707279391,NA,NA,NA
"MtN2O",1799,273,NA,0.07134005424,NA,NA,NA
"MtN2O",1800,273,NA,0.07201028562,NA,NA,NA
"MtN2O",1801,273,NA,0.07271098653,NA,NA,NA
"MtN2O",1802,273,NA,0.07345472589,NA,NA,NA
"MtN2O",1803,273,NA,0.07416796296,NA,NA,NA
"MtN2O",1804,273,NA,0.07489542333,NA,NA,NA
"MtN2O",1805,273,NA,0.07560587307,NA,NA,NA
"MtN2O",1806,273,NA,0.07630923027,NA,NA,NA
"MtN2O",1807,273,NA,0.07708076103,NA,NA,NA
"MtN2O",1808,273,NA,0.0777293517,NA,NA,NA
"MtN2O",1809,273,NA,0.07843660188,NA,NA,NA
"MtN2O",1810,273,NA,0.0791460033,NA,NA,NA
"MtN2O",1811,273,NA,0.07994026131,NA,NA,NA
"MtN2O",1812,273,NA,0.08073690261,NA,NA,NA
"MtN2O",1813,273,NA,0.08152687998,NA,NA,NA
"MtN2O",1814,273,NA,0.08232322917,NA,NA,NA
"MtN2O",1815,273,NA,0.08312754996,NA,NA,NA
"MtN2O",1816,273,NA,0.0839796594,NA,NA,NA
"MtN2O",1817,273,NA,0.08481302739,NA,NA,NA
"MtN2O",1818,273,NA,0.08561369817,NA,NA,NA
"MtN2O",1819,273,NA,0.08638824285,NA,NA,NA
"MtN2O",1820,273,NA,0.08718831576,NA,NA,NA
"MtN2O",1821,273,NA,0.08817853317,NA,NA,NA
"MtN2O",1822,273,NA,0.0891708909,NA,NA,NA
"MtN2O",1823,273,NA,0.0901746573,NA,NA,NA
"MtN2O",1824,273,NA,0.09115701504,NA,NA,NA
"MtN2O",1825,273,NA,0.09220089606,NA,NA,NA
"MtN2O",1826,273,NA,0.09321009789,NA,NA,NA
"MtN2O",1827,273,NA,0.09425433108,NA,NA,NA
"MtN2O",1828,273,NA,0.09526350288,NA,NA,NA
"MtN2O",1829,273,NA,0.09624864522,NA,NA,NA
"MtN2O",1830,273,NA,0.09739864407,NA,NA,NA
"MtN2O",1831,273,NA,0.09866263134,NA,NA,NA
"MtN2O",1832,273,NA,0.10004469384,NA,NA,NA
"MtN2O",1833,273,NA,0.1014461448,NA,NA,NA
"MtN2O",1834,273,NA,0.10271749761,NA,NA,NA
"MtN2O",1835,273,NA,0.10419658977,NA,NA,NA
"MtN2O",1836,273,NA,0.10561611879,NA,NA,NA
"MtN2O",1837,273,NA,0.10703138901,NA,NA,NA
"MtN2O",1838,273,NA,0.10827240606,NA,NA,NA
"MtN2O",1839,273,NA,0.10966805577,NA,NA,NA
"MtN2O",1840,273,NA,0.1110899517,NA,NA,NA
"MtN2O",1841,273,NA,0.11295602955,NA,NA,NA
"MtN2O",1842,273,NA,0.11492301093,NA,NA,NA
"MtN2O",1843,273,NA,0.11683552335,NA,NA,NA
"MtN2O",1844,273,NA,0.1189744101,NA,NA,NA
"MtN2O",1845,273,NA,0.12123092709,NA,NA,NA
"MtN2O",1846,273,NA,0.1234526202,NA,NA,NA
"MtN2O",1847,273,NA,0.12580008714,NA,NA,NA
"MtN2O",1848,273,NA,0.12788393982,NA,NA,NA
"MtN2O",1849,273,NA,0.1300304733,NA,NA,NA
"MtN2O",1850,273,NA,0.14381829735,NA,NA,NA
"MtN2O",1851,273,NA,0.14639860326,NA,NA,NA
"MtN2O",1852,273,NA,0.14892268209,NA,NA,NA
"MtN2O",1853,273,NA,0.15135574818,NA,NA,NA
"MtN2O",1854,273,NA,0.15366301041,NA,NA,NA
"MtN2O",1855,273,NA,0.15580968312,NA,NA,NA
"MtN2O",1856,273,NA,0.15776097519,NA,NA,NA
"MtN2O",1857,273,NA,0.1594820955,NA,NA,NA
"MtN2O",1858,273,NA,0.16093826112,NA,NA,NA
"MtN2O",1859,273,NA,0.16209468093,NA,NA,NA
"MtN2O",1860,273,NA,0.16291656654,NA,NA,NA
"MtN2O",1861,273,NA,0.16352818482,NA,NA,NA
"MtN2O",1862,273,NA,0.16408619136,NA,NA,NA
"MtN2O",1863,273,NA,0.16460437266,NA,NA,NA
"MtN2O",1864,273,NA,0.16509652068,NA,NA,NA
"MtN2O",1865,273,NA,0.16557642738,NA,NA,NA
"MtN2O",1866,273,NA,0.16605787653,NA,NA,NA
"MtN2O",1867,273,NA,0.16655466555,NA,NA,NA
"MtN2O",1868,273,NA,0.16708057821,NA,NA,NA
"MtN2O",1869,273,NA,0.16764940647,NA,NA,NA
"MtN2O",1870,273,NA,0.16827493956,NA,NA,NA
"MtN2O",1871,273,NA,0.17070056094,NA,NA,NA
"MtN2O",1872,273,NA,0.17618770806,NA,NA,NA
"MtN2O",1873,273,NA,0.18402726888,NA,NA,NA
"MtN2O",1874,273,NA,0.1935101259,NA,NA,NA
"MtN2O",1875,273,NA,0.20392715889,NA,NA,NA
"MtN2O",1876,273,NA,0.21456925035,NA,NA,NA
"MtN2O",1877,273,NA,0.22472728824,NA,NA,NA
"MtN2O",1878,273,NA,0.23369215233,NA,NA,NA
"MtN2O",1879,273,NA,0.24075472512,NA,NA,NA
"MtN2O",1880,273,NA,0.24520589184,NA,NA,NA
"MtN2O",1881,273,NA,0.24790324104,NA,NA,NA
"MtN2O",1882,273,NA,0.25022716719,NA,NA,NA
"MtN2O",1883,273,NA,0.25225275621,NA,NA,NA
"MtN2O",1884,273,NA,0.25405508856,NA,NA,NA
"MtN2O",1885,273,NA,0.25570925289,NA,NA,NA
"MtN2O",1886,273,NA,0.25729033239,NA,NA,NA
"MtN2O",1887,273,NA,0.25887341298,NA,NA,NA
"MtN2O",1888,273,NA,0.26053357512,NA,NA,NA
"MtN2O",1889,273,NA,0.26234590473,NA,NA,NA
"MtN2O",1890,273,NA,0.27223872858,NA,NA,NA
"MtN2O",1891,273,NA,0.2754802869,NA,NA,NA
"MtN2O",1892,273,NA,0.2788444386,NA,NA,NA
"MtN2O",1893,273,NA,0.2822884974,NA,NA,NA
"MtN2O",1894,273,NA,0.2857698207,NA,NA,NA
"MtN2O",1895,273,NA,0.2892457659,NA,NA,NA
"MtN2O",1896,273,NA,0.2926736358,NA,NA,NA
"MtN2O",1897,273,NA,0.2960108151,NA,NA,NA
"MtN2O",1898,273,NA,0.2992146339,NA,NA,NA
"MtN2O",1899,273,NA,0.3022424223,NA,NA,NA
"MtN2O",1900,273,NA,0.3050515377,NA,NA,NA
"MtN2O",1901,273,NA,0.3079831209,NA,NA,NA
"MtN2O",1902,273,NA,0.311343942,NA,NA,NA
"MtN2O",1903,273,NA,0.3150397068,NA,NA,NA
"MtN2O",1904,273,NA,0.3189760938,NA,NA,NA
"MtN2O",1905,273,NA,0.3230588088,NA,NA,NA
"MtN2O",1906,273,NA,0.3271936122,NA,NA,NA
"MtN2O",1907,273,NA,0.3312861552,NA,NA,NA
"MtN2O",1908,273,NA,0.3352421709,NA,NA,NA
"MtN2O",1909,273,NA,0.3389673651,NA,NA,NA
"MtN2O",1910,273,NA,0.3423674709,NA,NA,NA
"MtN2O",1911,273,NA,0.3462862221,NA,NA,NA
"MtN2O",1912,273,NA,0.3514512729,NA,NA,NA
"MtN2O",1913,273,NA,0.357593964,NA,NA,NA
"MtN2O",1914,273,NA,0.364445718,NA,NA,NA
"MtN2O",1915,273,NA,0.3717379575,NA,NA,NA
"MtN2O",1916,273,NA,0.3792020778,NA,NA,NA
"MtN2O",1917,273,NA,0.3865694742,NA,NA,NA
"MtN2O",1918,273,NA,0.3935715693,NA,NA,NA
"MtN2O",1919,273,NA,0.3999397857,NA,NA,NA
"MtN2O",1920,273,NA,0.4054054914,NA,NA,NA
"MtN2O",1921,273,NA,0.4105881234,NA,NA,NA
"MtN2O",1922,273,NA,0.4161786447,NA,NA,NA
"MtN2O",1923,273,NA,0.422015685,NA,NA,NA
"MtN2O",1924,273,NA,0.4279379559,NA,NA,NA
"MtN2O",1925,273,NA,0.4337840871,NA,NA,NA
"MtN2O",1926,273,NA,0.4393927902,NA,NA,NA
"MtN2O",1927,273,NA,0.4446027222,NA,NA,NA
"MtN2O",1928,273,NA,0.4492525674,NA,NA,NA
"MtN2O",1929,273,NA,0.4531809555,NA,NA,NA
"MtN2O",1930,273,NA,0.4562265981,NA,NA,NA
"MtN2O",1931,273,NA,0.4587101883,NA,NA,NA
"MtN2O",1932,273,NA,0.4611241635,NA,NA,NA
"MtN2O",1933,273,NA,0.4635647016,NA,NA,NA
"MtN2O",1934,273,NA,0.4661280624,NA,NA,NA
"MtN2O",1935,273,NA,0.4689104784,NA,NA,NA
"MtN2O",1936,273,NA,0.4720081275,NA,NA,NA
"MtN2O",1937,273,NA,0.4755172695,NA,NA,NA
"MtN2O",1938,273,NA,0.4795341096,NA,NA,NA
"MtN2O",1939,273,NA,0.4841549076,NA,NA,NA
"MtN2O",1940,273,NA,0.4894758414,NA,NA,NA
"MtN2O",1941,273,NA,0.5070009126,NA,NA,NA
"MtN2O",1942,273,NA,0.5449412787,NA,NA,NA
"MtN2O",1943,273,NA,0.5984538651,NA,NA,NA
"MtN2O",1944,273,NA,0.6626956518,NA,NA,NA
"MtN2O",1945,273,NA,0.7328236188,NA,NA,NA
"MtN2O",1946,273,NA,0.8039947461,NA,NA,NA
"MtN2O",1947,273,NA,0.8713659591,NA,NA,NA
"MtN2O",1948,273,NA,0.9300942651,NA,NA,NA
"MtN2O",1949,273,NA,0.9753366168,NA,NA,NA
"MtN2O",1950,273,NA,1.0022499669,NA,NA,NA
"MtN2O",1951,273,NA,1.0188393852,NA,NA,NA
"MtN2O",1952,273,NA,1.0364096925,NA,NA,NA
"MtN2O",1953,273,NA,1.0550676045,NA,NA,NA
"MtN2O",1954,273,NA,1.0749197823,NA,NA,NA
"MtN2O",1955,273,NA,1.0960729143,NA,NA,NA
"MtN2O",1956,273,NA,1.1186336889,NA,NA,NA
"MtN2O",1957,273,NA,1.1427087945,NA,NA,NA
"MtN2O",1958,273,NA,1.1684049195,NA,NA,NA
"MtN2O",1959,273,NA,1.1958287523,NA,NA,NA
"MtN2O",1960,273,NA,1.225086954,NA,NA,NA
"MtN2O",1961,273,NA,1.297172604,NA,NA,NA
"MtN2O",1962,273,NA,1.3422058923,NA,NA,NA
"MtN2O",1963,273,NA,1.3864553976,NA,NA,NA
"MtN2O",1964,273,NA,1.4364497784,NA,NA,NA
"MtN2O",1965,273,NA,1.4932725171,NA,NA,NA
"MtN2O",1966,273,NA,1.5570357348,NA,NA,NA
"MtN2O",1967,273,NA,1.6136242395,NA,NA,NA
"MtN2O",1968,273,NA,1.665487824,NA,NA,NA
"MtN2O",1969,273,NA,1.7052347949,NA,NA,NA
"MtN2O",1970,273,NA,1.7315049024,NA,NA,NA
"MtN2O",1971,273,NA,1.7198802348,NA,NA,NA
"MtN2O",1972,273,NA,1.7809581699,NA,NA,NA
"MtN2O",1973,273,NA,1.8391465911,NA,NA,NA
"MtN2O",1974,273,NA,1.8524386608,NA,NA,NA
"MtN2O",1975,273,NA,1.9069151556,NA,NA,NA
